category,survey_value,survey_label,year,period,period_value,module_code,module_name,csv_code,stata_code,spss_code
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,29,Modulo Comunal para Informantes Calificados,,,52-Modulo29
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,34,Sumarias ( Variables Calculadas ),,,52-Modulo34
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,60,Credito Agropecuario,,,52-Modulo60
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,68,Percepción del Hogar - Módulo de Opinión,,,52-Modulo68
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,77,Ingresos del Trabajador Independiente,,,52-Modulo77
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2001,Trimestre 4,4,78,Bienes y Servicios de Cuidados Personales,,,52-Modulo78
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Nacional,22,3,Educación,,,68-Modulo03
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Nacional,22,4,Salud,,,68-Modulo04
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Nacional,22,5,Empleo e Ingresos,,,68-Modulo05
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Nacional,22,34,Sumarias ( Variables Calculadas ),,,68-Modulo34
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Nacional,22,65,Caracteristicas de la Vivienda,,,68-Modulo65
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,1,Características de la Vivienda y del Hogar,,,91-Modulo01
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,2,Características de los Miembros del Hogar,,,91-Modulo02
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,3,Educación,,,91-Modulo03
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,4,Salud,,,91-Modulo04
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,5,Empleo e Ingresos,,,91-Modulo05
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,7,Gastos en Alimentos y Bebidas (Módulo 601),,,91-Modulo07
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,8,Instituciones Beneficas,,,91-Modulo08
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,9,Mantenimiento de la Vivienda,,,91-Modulo09
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,10,Transportes y Comunicaciones,,,91-Modulo10
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,11,Servicios a la Vivienda,,,91-Modulo11
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,12,"Esparcimiento , Diversion y Servicios de Cultura",,,91-Modulo12
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,13,Vestido y Calzado,,,91-Modulo13
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,15,Gastos de Transferencias,,,91-Modulo15
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,16,Muebles y Enseres,,,91-Modulo16
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,17,Otros Bienes y Servicios,,,91-Modulo17
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,18,Equipamiento del Hogar,,,91-Modulo18
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,22,Producción Agrícola,,,91-Modulo22
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,23,Subproductos Agricolas,,,91-Modulo23
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,24,Producción Forestal,,,91-Modulo24
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,25,Gastos en Actividades Agricolas y/o Forestales,,,91-Modulo25
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,26,Producción Pecuaria,,,91-Modulo26
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,27,Subproductos Pecuarios,,,91-Modulo27
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,28,Gastos en Actividades Pecuarias,,,91-Modulo28
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,29,Modulo Comunal para Informantes Calificados,,,91-Modulo29
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,34,Sumarias ( Variables Calculadas ),,,91-Modulo34
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,37,Programas Sociales  (Miembros del Hogar),,,91-Modulo37
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,77,Ingresos del Trabajador Independiente,,,91-Modulo77
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,78,Bienes y Servicios de Cuidados Personales,,,91-Modulo78
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,84,Participación Ciudadana,,,91-Modulo84
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2002,Trimestre 4,4,85,"Gobernabilidad, Democracia y Transparencia",,,91-Modulo85
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,1,Características de la Vivienda y del Hogar,,,31-Modulo01
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,2,Características de los Miembros del Hogar,,,31-Modulo02
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,3,Educación,,,31-Modulo03
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,4,Salud,,,31-Modulo04
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,5,Empleo e Ingresos,,,31-Modulo05
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,7,Gastos en Alimentos y Bebidas (Módulo 601),,,31-Modulo07
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,8,Instituciones Beneficas,,,31-Modulo08
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,9,Mantenimiento de la Vivienda,,,31-Modulo09
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,10,Transportes y Comunicaciones,,,31-Modulo10
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,11,Servicios a la Vivienda,,,31-Modulo11
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,12,"Esparcimiento , Diversion y Servicios de Cultura",,,31-Modulo12
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,13,Vestido y Calzado,,,31-Modulo13
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,15,Gastos de Transferencias,,,31-Modulo15
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,16,Muebles y Enseres,,,31-Modulo16
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,17,Otros Bienes y Servicios,,,31-Modulo17
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,18,Equipamiento del Hogar,,,31-Modulo18
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,22,Producción Agrícola,,,31-Modulo22
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,23,Subproductos Agricolas,,,31-Modulo23
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,24,Producción Forestal,,,31-Modulo24
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,25,Gastos en Actividades Agricolas y/o Forestales,,,31-Modulo25
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,26,Producción Pecuaria,,,31-Modulo26
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,27,Subproductos Pecuarios,,,31-Modulo27
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,28,Gastos en Actividades Pecuarias,,,31-Modulo28
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,29,Modulo Comunal para Informantes Calificados,,,31-Modulo29
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,34,Sumarias ( Variables Calculadas ),,,31-Modulo34
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,37,Programas Sociales  (Miembros del Hogar),,,31-Modulo37
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,77,Ingresos del Trabajador Independiente,,,31-Modulo77
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,78,Bienes y Servicios de Cuidados Personales,,,31-Modulo78
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,84,Participación Ciudadana,,,31-Modulo84
ENAHO Anterior,Condiciones de Vida y Pobreza - ENAHO,Condiciones de Vida y Pobreza - ENAHO,2003,Mayo-Diciembre 2003,23,85,"Gobernabilidad, Democracia y Transparencia",,,31-Modulo85
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,60,1,Características de la Vivienda y del Hogar,,302-Modulo01,302-Modulo01
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,60,3,Educación,,302-Modulo03,302-Modulo03
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,60,4,Salud,,302-Modulo04,302-Modulo04
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,60,5,Empleo e Ingresos,,302-Modulo05,302-Modulo05
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2011,2007 Anual - 2011 Anual,60,34,Sumarias ( Variables Calculadas ),,302-Modulo34,302-Modulo34
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,140,1,Características de la Vivienda y del Hogar,,529-Modulo01,529-Modulo01
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,140,3,Educación,,529-Modulo03,529-Modulo03
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,140,4,Salud,,529-Modulo04,529-Modulo04
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,140,5,Empleo e Ingresos,,529-Modulo05,529-Modulo05
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2015,2011 Anual - 2015 Anual,140,34,Sumarias ( Variables Calculadas ),,529-Modulo34,529-Modulo34
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,1,Características de la Vivienda y del Hogar,,614-Modulo01,614-Modulo01
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,3,Educación,,614-Modulo03,614-Modulo03
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,4,Salud,,614-Modulo04,614-Modulo04
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,5,Empleo e Ingresos,,614-Modulo05,614-Modulo05
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,34,Sumarias ( Variables Calculadas ),,614-Modulo34,614-Modulo34
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2016,2012 Anual - 2016 Anual,146,1314,Características de los Miembros del Hogar,,614-Modulo1314,614-Modulo1314
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,1,Características de la Vivienda y del Hogar,,612-Modulo01,612-Modulo01
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,3,Educación,,612-Modulo03,612-Modulo03
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,4,Salud,,612-Modulo04,612-Modulo04
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,5,Empleo e Ingresos,,612-Modulo05,612-Modulo05
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,34,Sumarias ( Variables Calculadas ),,612-Modulo34,612-Modulo34
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2017,2013 Anual - 2017 Anual,145,1314,Características de los Miembros del Hogar,,612-Modulo1314,612-Modulo1314
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1474,Características de la Vivienda y del Hogar,,651-Modulo1474,651-Modulo1474
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1475,Educación,,651-Modulo1475,651-Modulo1475
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1476,Salud,,651-Modulo1476,651-Modulo1476
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1477,Empleo e Ingresos,,651-Modulo1477,651-Modulo1477
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1478,Sumarias ( Variables Calculadas ),,651-Modulo1478,651-Modulo1478
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2018,2014 Anual - 2018 Anual,148,1479,Características de los Miembros del Hogar,,651-Modulo1479,651-Modulo1479
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1474,Características de la Vivienda y del Hogar,,699-Modulo1474,699-Modulo1474
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1475,Educación,,699-Modulo1475,699-Modulo1475
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1476,Salud,,699-Modulo1476,699-Modulo1476
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1477,Empleo e Ingresos,,699-Modulo1477,699-Modulo1477
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1478,Sumarias ( Variables Calculadas ),,699-Modulo1478,699-Modulo1478
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2019,2015 Anual - 2019 Anual,151,1479,Características de los Miembros del Hogar,,699-Modulo1479,699-Modulo1479
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1474,Características de la Vivienda y del Hogar,743-Modulo1474,743-Modulo1474,743-Modulo1474
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1475,Educación,743-Modulo1475,743-Modulo1475,743-Modulo1475
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1476,Salud,743-Modulo1476,743-Modulo1476,743-Modulo1476
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1477,Empleo e Ingresos,743-Modulo1477,743-Modulo1477,743-Modulo1477
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1478,Sumarias ( Variables Calculadas ),743-Modulo1478,743-Modulo1478,743-Modulo1478
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2020,2016 Anual - 2020 Anual,152,1479,Características de los Miembros del Hogar,743-Modulo1479,743-Modulo1479,743-Modulo1479
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1474,Características de la Vivienda y del Hogar,763-Modulo1474,763-Modulo1474,763-Modulo1474
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1475,Educación,763-Modulo1475,763-Modulo1475,763-Modulo1475
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1476,Salud,763-Modulo1476,763-Modulo1476,763-Modulo1476
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1477,Empleo e Ingresos,763-Modulo1477,763-Modulo1477,763-Modulo1477
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1478,Sumarias ( Variables Calculadas ),763-Modulo1478,763-Modulo1478,763-Modulo1478
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2021,2017 Anual - 2021 Anual,153,1479,Características de los Miembros del Hogar,763-Modulo1479,763-Modulo1479,763-Modulo1479
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1474,Características de la Vivienda y del Hogar,845-Modulo1474,845-Modulo1474,845-Modulo1474
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1475,Educación,845-Modulo1475,845-Modulo1475,845-Modulo1475
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1476,Salud,845-Modulo1476,845-Modulo1476,845-Modulo1476
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1477,Empleo e Ingresos,845-Modulo1477,845-Modulo1477,845-Modulo1477
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1478,Sumarias ( Variables Calculadas ),845-Modulo1478,845-Modulo1478,845-Modulo1478
ENAHO Anterior,Condiciones de vida y pobreza - ENAHO PANEL,Condiciones de vida y pobreza - ENAHO PANEL,2022,2018 Anual - 2022 Anual,183,1479,Características de los Miembros del Hogar,845-Modulo1479,845-Modulo1479,845-Modulo1479
